player_elo,opponent_elo,win,expected_prob,elo_delta
1258.0,1003.0,1,0.95,0.756
1258.0,1094.0,1,0.869,1.972
1258.0,1548.0,0,0.034,-0.514
1258.0,1482.0,0,0.071,-1.058
1258.0,991.0,1,0.956,0.663
1258.0,1421.0,0,0.133,-1.992
1258.0,1419.0,1,0.135,12.968
1258.0,1849.0,0,0.001,-0.017
1261.0,939.0,1,0.976,0.359
1261.0,1369.0,0,0.224,-3.358
1261.0,1322.0,1,0.331,10.03
1261.0,1398.0,0,0.171,-2.568
1261.0,1353.0,0,0.257,-3.862
1261.0,1371.0,0,0.22,-3.298
1266.0,1335.0,0,0.311,-4.668
1266.0,1333.0,1,0.316,10.257
1266.0,1198.0,0,0.686,-10.295
1312.0,1075.0,0,0.939,-14.08
1312.0,1327.0,1,0.457,8.146
1312.0,1354.0,0,0.381,-5.721
1312.0,1104.0,1,0.916,1.254
1312.0,1482.0,0,0.124,-1.857
1321.0,1389.0,0,0.314,-4.705
1321.0,1506.0,0,0.106,-1.593
1321.0,1457.0,0,0.173,-2.592
1294.0,1358.0,1,0.324,10.145
1294.0,1338.0,1,0.376,9.36
1294.0,1294.0,1,0.5,7.5
1298.0,1896.0,0,0.001,-0.015
1298.0,1179.0,1,0.797,3.039
1298.0,1101.0,1,0.906,1.407
1298.0,1232.0,1,0.681,4.78
1298.0,1324.0,0,0.426,-6.386
1298.0,1308.0,0,0.471,-7.069
1311.0,1495.0,0,0.107,-1.61
1311.0,1444.0,0,0.178,-2.667
1311.0,1108.0,1,0.912,1.321
1311.0,1276.0,1,0.599,6.009
1311.0,1080.0,1,0.935,0.981
1311.0,1379.0,0,0.314,-4.705
1311.0,1360.0,0,0.363,-5.439
1311.0,1326.0,0,0.457,-6.854
1313.0,1552.0,0,0.06,-0.9
1313.0,1167.0,1,0.843,2.355
1313.0,1352.0,0,0.39,-5.844
1313.0,1070.0,1,0.943,0.862
1313.0,1148.0,1,0.87,1.952
1253.0,1268.0,0,0.457,-6.854
1253.0,1347.0,1,0.253,11.204
1253.0,1358.0,1,0.23,11.551
1253.0,1507.0,1,0.051,14.236
1253.0,1315.0,1,0.329,10.069
1253.0,872.0,1,0.988,0.184
1253.0,1548.0,0,0.032,-0.486
1253.0,1319.0,1,0.319,10.22
1253.0,1101.0,1,0.852,2.221
1253.0,1335.0,0,0.28,-4.201
1253.0,1293.0,0,0.387,-5.803
1253.0,1383.0,0,0.183,-2.744
1253.0,1348.0,0,0.251,-3.764
1253.0,1277.0,0,0.431,-6.47
1253.0,1517.0,0,0.046,-0.685
1253.0,1550.0,0,0.032,-0.475
1253.0,1494.0,0,0.059,-0.881
1253.0,1432.0,1,0.113,13.306
1253.0,1282.0,1,0.417,8.741
1253.0,1709.0,0,0.005,-0.078
1253.0,1594.0,0,0.019,-0.29
1248.0,1081.0,1,0.872,1.913
1248.0,1171.0,1,0.708,4.378
1248.0,1288.0,0,0.387,-5.803
1248.0,1290.0,0,0.381,-5.721
1248.0,1190.0,0,0.661,-9.915
1248.0,1165.0,0,0.722,-10.834
1248.0,1282.0,1,0.403,8.949
1248.0,1137.0,1,0.782,3.269
1248.0,1213.0,0,0.599,-8.991
1248.0,1213.0,1,0.599,6.009
1248.0,1288.0,1,0.387,9.197
1248.0,1352.0,1,0.232,11.521
1248.0,1310.0,0,0.329,-4.931
1248.0,1446.0,0,0.093,-1.392
1248.0,1222.0,1,0.574,6.386
1248.0,1170.0,1,0.711,4.342
1248.0,1659.0,0,0.009,-0.131
1248.0,1438.0,0,0.101,-1.513
1248.0,1299.0,0,0.357,-5.359
1251.0,1543.0,0,0.034,-0.503
1251.0,1617.0,0,0.015,-0.219
1251.0,1846.0,0,0.001,-0.016
1251.0,1432.0,0,0.111,-1.66
1251.0,1568.0,0,0.025,-0.38
1292.0,828.0,1,0.995,0.071
1292.0,1107.0,1,0.894,1.593
1292.0,920.0,1,0.986,0.204
1293.0,1359.0,0,0.319,-4.78
1293.0,1305.0,0,0.466,-6.983
1293.0,1381.0,1,0.266,11.005
1295.0,878.0,1,0.992,0.122
1295.0,765.0,1,0.998,0.034
1295.0,998.0,1,0.968,0.475
1295.0,1355.0,0,0.334,-5.008
1295.0,1333.0,0,0.392,-5.885
1295.0,1304.0,1,0.474,7.888
1294.0,944.0,1,0.983,0.262
1294.0,905.0,1,0.989,0.168
1294.0,1090.0,1,0.913,1.308
1294.0,1412.0,1,0.204,11.933
1294.0,1368.0,0,0.299,-4.485
1294.0,1246.0,1,0.635,5.479
1294.0,851.0,0,0.994,-14.909
1294.0,891.0,1,0.99,0.144
1294.0,1078.0,1,0.923,1.152
1294.0,846.0,1,0.994,0.086
1294.0,975.0,1,0.975,0.372
1294.0,765.0,1,0.998,0.034
1277.0,1272.0,1,0.514,7.284
1277.0,1116.0,1,0.865,2.032
1277.0,1356.0,0,0.287,-4.306
1277.0,1207.0,0,0.691,-10.369
1338.0,1229.0,0,0.778,-11.672
1338.0,1155.0,1,0.892,1.626
1338.0,1185.0,1,0.853,2.199
1338.0,610.0,1,1.0,0.003
1338.0,821.0,1,0.997,0.039
1338.0,1347.0,0,0.474,-7.112
1338.0,1158.0,1,0.888,1.677
1338.0,1472.0,0,0.176,-2.642
1338.0,1496.0,0,0.14,-2.093
1338.0,1325.0,0,0.537,-8.06
1338.0,951.0,1,0.989,0.172
1338.0,1301.0,0,0.605,-9.074
1338.0,1327.0,0,0.532,-7.974
1338.0,1310.0,0,0.58,-8.698
1338.0,1508.0,0,0.124,-1.857
1338.0,1107.0,1,0.935,0.981
1338.0,1309.0,0,0.583,-8.741
1335.0,1470.0,0,0.174,-2.617
1335.0,1413.0,1,0.289,10.658
1335.0,1284.0,1,0.643,5.359
1335.0,1461.0,0,0.19,-2.849
1335.0,1390.0,0,0.347,-5.202
1335.0,1487.0,0,0.148,-2.221
1334.0,1199.0,1,0.826,2.617
1334.0,894.0,1,0.994,0.094
1334.0,873.0,1,0.995,0.074
1334.0,1220.0,0,0.788,-11.819
1334.0,628.0,1,1.0,0.004
1334.0,1628.0,0,0.033,-0.492
1334.0,1096.0,1,0.939,0.91
1334.0,781.0,1,0.998,0.026
1334.0,911.0,1,0.992,0.114
1334.0,1090.0,1,0.943,0.852
1334.0,996.0,1,0.98,0.3
1334.0,1354.0,1,0.443,8.36
1334.0,882.0,1,0.995,0.082
1334.0,902.0,1,0.993,0.103
1334.0,979.0,1,0.983,0.248
1341.0,1612.0,0,0.042,-0.634
1341.0,1370.0,0,0.417,-6.259
1341.0,742.0,1,0.999,0.015
1336.0,1241.0,1,0.749,3.764
1336.0,1415.0,1,0.287,10.694
1336.0,1383.0,0,0.368,-5.519
1336.0,1433.0,0,0.247,-3.699
1336.0,1338.0,0,0.494,-7.414
1336.0,1299.0,1,0.605,5.926
1336.0,1461.0,0,0.192,-2.875
1315.0,1243.0,1,0.696,4.558
1315.0,1222.0,1,0.745,3.829
1315.0,1104.0,1,0.919,1.215
1315.0,1012.0,1,0.97,0.445
1315.0,1258.0,1,0.658,5.124
1315.0,1253.0,0,0.671,-10.069
1315.0,1164.0,1,0.85,2.243
1315.0,1458.0,0,0.162,-2.424
1315.0,1177.0,1,0.83,2.543
1315.0,1542.0,0,0.068,-1.024
1315.0,1358.0,1,0.379,9.319
1315.0,719.0,1,0.999,0.016
1315.0,1052.0,1,0.954,0.693
1315.0,1242.0,1,0.699,4.522
1315.0,873.0,1,0.994,0.092
1315.0,924.0,1,0.989,0.165
1315.0,761.0,1,0.998,0.025
1315.0,893.0,1,0.992,0.116
1315.0,798.0,1,0.997,0.039
1315.0,732.0,1,0.999,0.018
1312.0,691.0,1,0.999,0.012
1312.0,705.0,1,0.999,0.014
1312.0,1262.0,0,0.64,-9.601
1312.0,727.0,1,0.999,0.018
1312.0,776.0,1,0.998,0.031
1312.0,719.0,1,0.999,0.016
1312.0,763.0,1,0.998,0.027
1312.0,893.0,1,0.992,0.12
1312.0,1194.0,1,0.796,3.067
1312.0,1140.0,1,0.879,1.819
1312.0,1284.0,1,0.58,6.302
1312.0,937.0,1,0.987,0.197
1312.0,1049.0,1,0.954,0.693
1312.0,1461.0,0,0.152,-2.287
1312.0,1301.0,0,0.532,-7.974
1312.0,1430.0,0,0.204,-3.067
1312.0,1396.0,0,0.275,-4.132
1312.0,1346.0,1,0.403,8.949
1312.0,1462.0,1,0.151,12.735
1260.0,1078.0,1,0.89,1.643
1260.0,1128.0,1,0.82,2.693
1260.0,1131.0,1,0.815,2.77
1272.0,1017.0,1,0.95,0.756
1272.0,1277.0,0,0.486,-7.284
1272.0,1506.0,0,0.063,-0.95
1272.0,1504.0,0,0.065,-0.971
1272.0,1334.0,1,0.329,10.069
1272.0,1541.0,0,0.043,-0.648
1229.0,1200.0,1,0.583,6.259
1229.0,1334.0,0,0.23,-3.449
1229.0,1352.0,1,0.195,12.071
1229.0,1122.0,0,0.774,-11.612
1229.0,1163.0,1,0.681,4.78
1229.0,1338.0,1,0.222,11.672
1229.0,1234.0,1,0.486,7.716
1229.0,1293.0,1,0.324,10.145
1229.0,1147.0,1,0.72,4.201
1229.0,1110.0,0,0.797,-11.961
1229.0,1158.0,1,0.694,4.595
1229.0,1267.0,1,0.392,9.115
1229.0,1508.0,0,0.039,-0.581
1229.0,1309.0,0,0.285,-4.271
1229.0,1542.0,0,0.027,-0.398
1229.0,1347.0,0,0.204,-3.067
1229.0,1233.0,1,0.488,7.673
1245.0,1371.0,0,0.19,-2.849
1245.0,1557.0,0,0.027,-0.402
1245.0,1333.0,0,0.266,-3.995
1245.0,1355.0,0,0.22,-3.298
1245.0,1302.0,0,0.342,-5.124
1259.0,1212.0,0,0.632,-9.481
1259.0,1126.0,1,0.822,2.667
1259.0,1158.0,1,0.762,3.572
1259.0,1213.0,0,0.629,-9.441
1259.0,1284.0,0,0.429,-6.428
1259.0,1071.0,1,0.897,1.545
1259.0,1062.0,1,0.906,1.407
1259.0,1108.0,1,0.85,2.243
1224.0,1280.0,0,0.344,-5.163
1224.0,1280.0,1,0.344,9.837
1224.0,757.0,1,0.995,0.069
1224.0,1257.0,0,0.406,-6.092
1224.0,1257.0,1,0.406,8.908
1244.0,1166.0,0,0.711,-10.658
1244.0,1298.0,0,0.349,-5.241
1267.0,1229.0,0,0.608,-9.115
1267.0,1204.0,0,0.674,-10.107
1267.0,1355.0,0,0.266,-3.995
1255.0,1287.0,1,0.409,8.866
1255.0,1222.0,0,0.594,-8.908
1255.0,1320.0,0,0.321,-4.818
1255.0,1333.0,1,0.289,10.658
1255.0,1066.0,1,0.898,1.529
1255.0,1302.0,0,0.368,-5.519
1255.0,1165.0,1,0.738,3.928
1255.0,1542.0,0,0.035,-0.531
1255.0,1243.0,1,0.534,6.983
1231.0,1110.0,1,0.801,2.984
1231.0,1147.0,1,0.725,4.132
1231.0,1269.0,0,0.392,-5.885
1231.0,1387.0,1,0.142,12.865
1231.0,1475.0,1,0.057,14.148
1231.0,1176.0,0,0.653,-9.798
1231.0,1254.0,1,0.434,8.487
1231.0,1362.0,0,0.181,-2.718
1224.0,1363.0,0,0.168,-2.519
1224.0,1383.0,1,0.138,12.927
1224.0,1347.0,0,0.195,-2.929
1226.0,1416.0,1,0.101,13.487
1226.0,1355.0,1,0.185,12.23
1226.0,1188.0,0,0.608,-9.115
1226.0,1094.0,0,0.82,-12.307
1226.0,1465.0,0,0.06,-0.9
1226.0,1297.0,0,0.306,-4.595
1226.0,1539.0,0,0.027,-0.398
1216.0,1275.0,0,0.336,-5.046
1216.0,1225.0,0,0.474,-7.112
1216.0,1286.0,1,0.309,10.369
1216.0,1322.0,1,0.228,11.582
1216.0,1154.0,0,0.671,-10.069
1216.0,1284.0,1,0.314,10.295
1203.0,1280.0,0,0.292,-4.378
1203.0,1280.0,1,0.292,10.622
1203.0,1187.0,1,0.546,6.811
1210.0,1230.0,0,0.443,-6.64
1210.0,1128.0,1,0.72,4.201
1210.0,1290.0,0,0.285,-4.271
1207.0,1506.0,0,0.031,-0.465
1207.0,1017.0,1,0.899,1.513
1207.0,1277.0,1,0.309,10.369
1207.0,871.0,1,0.98,0.307
1207.0,690.0,1,0.997,0.039
1207.0,1039.0,1,0.874,1.894
1207.0,646.0,1,0.998,0.023
1207.0,963.0,1,0.943,0.852
1207.0,846.0,1,0.985,0.231
1207.0,812.0,1,0.99,0.157
1207.0,887.0,1,0.975,0.368
1204.0,1267.0,1,0.326,10.107
1204.0,1508.0,0,0.029,-0.44
1204.0,1309.0,0,0.23,-3.449
1204.0,1133.0,1,0.694,4.595
1204.0,1068.0,0,0.827,-12.408
1204.0,1142.0,1,0.671,4.931
1161.0,1109.0,1,0.645,5.32
1161.0,1221.0,1,0.334,9.992
1161.0,1371.0,0,0.082,-1.227
1161.0,1202.0,0,0.384,-5.762
1161.0,1195.0,1,0.403,8.949
1161.0,758.0,1,0.99,0.144
1161.0,1066.0,1,0.749,3.764
1161.0,1202.0,1,0.384,9.238
1161.0,1008.0,1,0.853,2.199
1161.0,849.0,1,0.973,0.402
1161.0,1355.0,0,0.097,-1.452
1161.0,1302.0,0,0.165,-2.471
1161.0,1333.0,0,0.121,-1.819
1161.0,1094.0,1,0.684,4.743
1161.0,1089.0,1,0.696,4.558
1161.0,1124.0,0,0.605,-9.074
1161.0,1149.0,1,0.534,6.983
1161.0,1162.0,1,0.497,7.543
1161.0,947.0,1,0.922,1.177
1159.0,1124.0,0,0.599,-8.991
1159.0,933.0,1,0.931,1.035
1159.0,1106.0,1,0.648,5.28
1159.0,980.0,1,0.887,1.694
1159.0,1003.0,1,0.858,2.135
1159.0,1090.0,0,0.689,-10.332
1159.0,970.0,1,0.898,1.529
1159.0,977.0,1,0.89,1.643
1159.0,1070.0,1,0.736,3.962
1159.0,926.0,1,0.936,0.96
1159.0,1130.0,0,0.583,-8.741
1159.0,1149.0,1,0.529,7.069
1159.0,1104.0,1,0.653,5.202
1087.0,1075.0,0,0.534,-8.017
1087.0,1071.0,1,0.546,6.811
1087.0,1092.0,1,0.486,7.716
1087.0,1072.0,1,0.543,6.854
1087.0,1060.0,1,0.577,6.344
1087.0,1109.0,1,0.437,8.445
1087.0,1069.0,1,0.552,6.726
1087.0,1067.0,1,0.557,6.64
1087.0,1059.0,1,0.58,6.302
1087.0,1138.0,1,0.357,9.641
1087.0,1117.0,0,0.415,-6.218
1084.0,517.0,1,0.999,0.022
1084.0,951.0,1,0.822,2.667
1084.0,733.0,1,0.983,0.259
1084.0,593.0,1,0.997,0.052
1089.0,1172.0,0,0.278,-4.166
1089.0,1078.0,0,0.532,-7.974
1089.0,1001.0,1,0.734,3.995
1089.0,1067.0,0,0.563,-8.445
1089.0,916.0,1,0.88,1.801
1089.0,849.0,1,0.941,0.89
1089.0,1067.0,1,0.563,6.555
1086.0,1149.0,0,0.326,-4.893
1086.0,1148.0,1,0.329,10.069
1086.0,1138.0,1,0.355,9.68
1086.0,1136.0,0,0.36,-5.399
1086.0,798.0,1,0.965,0.526
1086.0,1242.0,0,0.142,-2.135
1086.0,1098.0,0,0.466,-6.983
1086.0,826.0,1,0.952,0.716
1086.0,1009.0,1,0.708,4.378
1086.0,1066.0,1,0.557,6.64
1086.0,1177.0,0,0.26,-3.895
1086.0,836.0,1,0.947,0.799
1086.0,1164.0,0,0.289,-4.342
1086.0,1003.0,1,0.722,4.166
1086.0,1123.0,0,0.395,-5.926
1018.0,960.0,1,0.661,5.085
1018.0,1015.0,1,0.509,7.37
1018.0,975.0,1,0.621,5.681
1018.0,1041.0,1,0.434,8.487
1018.0,1031.0,0,0.463,-6.94
1018.0,932.0,1,0.729,4.063
1018.0,1039.0,0,0.44,-6.598
1018.0,1007.0,1,0.532,7.026
1018.0,1037.0,1,0.446,8.317
1018.0,952.0,1,0.681,4.78
1018.0,939.0,1,0.713,4.306
1018.0,995.0,1,0.566,6.513
1018.0,981.0,1,0.605,5.926
1018.0,512.0,1,0.997,0.044
1018.0,638.0,1,0.988,0.186
1018.0,893.0,1,0.808,2.875
1018.0,672.0,1,0.982,0.274
1018.0,660.0,1,0.984,0.239
1018.0,531.0,1,0.996,0.055
1018.0,573.0,1,0.994,0.089
1008.0,1112.0,0,0.232,-3.479
1008.0,683.0,1,0.977,0.347
1008.0,945.0,1,0.674,4.893
1008.0,758.0,1,0.947,0.799
1008.0,864.0,1,0.84,2.401
1008.0,1160.0,0,0.148,-2.221
1008.0,1031.0,1,0.434,8.487
1008.0,1191.0,0,0.108,-1.626
1008.0,538.0,1,0.996,0.067
1008.0,956.0,1,0.645,5.32
1008.0,1086.0,0,0.289,-4.342
1008.0,1048.0,0,0.387,-5.803
1008.0,954.0,1,0.651,5.241
1233.0,1355.0,0,0.197,-2.956
1233.0,1229.0,0,0.512,-7.673
1243.0,1734.0,0,0.003,-0.052
1243.0,1019.0,1,0.929,1.058
1243.0,858.0,1,0.988,0.176
1243.0,1255.0,0,0.466,-6.983
1243.0,1081.0,1,0.866,2.012
1243.0,1265.0,0,0.437,-6.555
1241.0,1269.0,1,0.42,8.698
1241.0,1269.0,0,0.42,-6.302
1243.0,957.0,1,0.964,0.537
1243.0,1315.0,0,0.304,-4.558
1243.0,1507.0,0,0.046,-0.685
1243.0,983.0,1,0.952,0.716
1243.0,1087.0,1,0.858,2.135
1250.0,1355.0,0,0.23,-3.449
1250.0,1363.0,0,0.214,-3.21
1230.0,1291.0,0,0.331,-4.97
1230.0,1313.0,0,0.278,-4.166
1230.0,1326.0,0,0.249,-3.731
1229.0,797.0,1,0.993,0.103
1229.0,955.0,1,0.959,0.614
1229.0,926.0,1,0.97,0.445
1228.0,933.0,1,0.968,0.486
1228.0,870.0,1,0.984,0.239
1228.0,929.0,1,0.969,0.465
1237.0,1239.0,0,0.494,-7.414
1237.0,1214.0,0,0.566,-8.487
1237.0,1231.0,1,0.517,7.241
1145.0,1136.0,1,0.526,7.112
1145.0,1186.0,0,0.384,-5.762
1145.0,1119.0,1,0.574,6.386
1145.0,939.0,1,0.915,1.28
1145.0,920.0,1,0.93,1.046
1145.0,1052.0,1,0.745,3.829
1145.0,1246.0,1,0.238,11.428
1145.0,1228.0,1,0.278,10.834
1145.0,1267.0,1,0.197,12.044
1145.0,1384.0,0,0.06,-0.9
1145.0,1246.0,0,0.238,-3.572
1168.0,737.0,1,0.993,0.104
1168.0,811.0,1,0.984,0.242
1168.0,783.0,1,0.988,0.176
1168.0,948.0,1,0.926,1.104
1168.0,1118.0,0,0.64,-9.601
1168.0,842.0,1,0.977,0.344
1168.0,985.0,1,0.892,1.626
1168.0,1123.0,0,0.627,-9.4
1168.0,1081.0,0,0.731,-10.971
1168.0,937.0,1,0.935,0.981
1168.0,946.0,1,0.928,1.08
1168.0,939.0,1,0.933,1.002
1138.0,1406.0,0,0.044,-0.656
1138.0,1094.0,1,0.624,5.64
1138.0,1220.0,1,0.28,10.799
1138.0,1053.0,1,0.727,4.098
1138.0,1021.0,1,0.794,3.095
1138.0,1086.0,1,0.645,5.32
1138.0,1290.0,0,0.148,-2.221
1138.0,1031.0,1,0.774,3.388
1138.0,783.0,1,0.983,0.248
1138.0,752.0,1,0.988,0.174
1138.0,790.0,1,0.982,0.268
1153.0,992.0,0,0.865,-12.968
1153.0,779.0,1,0.987,0.2
1153.0,874.0,1,0.961,0.581
1153.0,1055.0,0,0.756,-11.333
1153.0,1140.0,1,0.537,6.94
1153.0,988.0,1,0.87,1.952
1117.0,977.0,1,0.834,2.495
1117.0,866.0,1,0.947,0.79
1117.0,1089.0,0,0.58,-8.698
1117.0,1095.0,1,0.563,6.555
1117.0,1128.0,1,0.468,7.974
1117.0,1308.0,0,0.1,-1.498
1117.0,964.0,1,0.853,2.199
1117.0,983.0,1,0.824,2.642
1117.0,1233.0,1,0.208,11.876
1117.0,1292.0,1,0.118,13.235
1117.0,1194.0,0,0.292,-4.378
1114.0,1223.0,1,0.222,11.672
1114.0,1091.0,1,0.566,6.513
1114.0,929.0,1,0.894,1.593
1114.0,1031.0,0,0.722,-10.834
1114.0,875.0,1,0.94,0.9
1114.0,1022.0,1,0.743,3.862
1114.0,1279.0,0,0.13,-1.952
1114.0,1222.0,0,0.224,-3.358
1114.0,1247.0,0,0.178,-2.667
1114.0,1136.0,1,0.437,8.445
1114.0,1140.0,0,0.426,-6.386
1114.0,1493.0,0,0.013,-0.189
1114.0,1194.0,0,0.285,-4.271
1082.0,1003.0,1,0.713,4.306
1082.0,1048.0,1,0.597,6.051
1082.0,1011.0,0,0.694,-10.405
1082.0,1131.0,1,0.363,9.561
1082.0,1119.0,1,0.395,9.074
1082.0,887.0,1,0.904,1.437
1082.0,1045.0,1,0.605,5.926
1082.0,1028.0,1,0.651,5.241
1082.0,778.0,1,0.971,0.44
1166.0,1153.0,1,0.537,6.94
1166.0,1244.0,1,0.289,10.658
1149.0,1021.0,1,0.814,2.796
1149.0,1220.0,1,0.306,10.405
1149.0,1053.0,1,0.751,3.731
1144.0,1003.0,1,0.835,2.471
1144.0,966.0,1,0.886,1.712
1144.0,878.0,1,0.955,0.67
1137.0,1028.0,1,0.778,3.328
1137.0,1045.0,1,0.743,3.862
1137.0,778.0,1,0.984,0.237
1151.0,1150.0,1,0.503,7.457
1151.0,1400.0,0,0.054,-0.807
1151.0,1133.0,1,0.552,6.726
1151.0,1023.0,1,0.814,2.796
1151.0,961.0,1,0.899,1.513
1151.0,1153.0,1,0.494,7.586
1151.0,943.0,1,0.916,1.254
1151.0,1139.0,0,0.534,-8.017
1151.0,998.0,1,0.853,2.199
1151.0,1121.0,1,0.585,6.218
1151.0,1043.0,1,0.776,3.358
1158.0,964.0,1,0.903,1.452
1158.0,1075.0,1,0.722,4.166
1158.0,1338.0,0,0.112,-1.677
1158.0,1163.0,0,0.486,-7.284
1158.0,1030.0,1,0.814,2.796
1158.0,1229.0,0,0.306,-4.595
1158.0,1246.0,0,0.266,-3.995
1158.0,1103.0,1,0.653,5.202
1158.0,1100.0,0,0.661,-9.915
1158.0,1044.0,1,0.788,3.181
1158.0,872.0,1,0.964,0.537
1158.0,1039.0,1,0.797,3.039
1158.0,819.0,1,0.98,0.297
1146.0,1035.0,1,0.782,3.269
1146.0,999.0,1,0.845,2.332
1146.0,1021.0,1,0.808,2.875
1146.0,1146.0,1,0.5,7.5
1146.0,1054.0,1,0.743,3.862
1146.0,1134.0,0,0.534,-8.017
1139.0,1070.0,1,0.689,4.668
1139.0,1108.0,0,0.588,-8.824
1139.0,1198.0,1,0.336,9.954
1139.0,1137.0,1,0.506,7.414
1139.0,1108.0,1,0.588,6.176
1139.0,1075.0,1,0.676,4.855
1139.0,1007.0,1,0.82,2.693
1139.0,1104.0,0,0.599,-8.991
1139.0,1061.0,0,0.711,-10.658
1137.0,1052.0,0,0.727,-10.902
1137.0,1129.0,1,0.523,7.155
1137.0,1084.0,1,0.648,5.28
1150.0,975.0,0,0.882,-13.235
1144.0,1157.0,1,0.463,8.06
1144.0,1028.0,1,0.792,3.124
1144.0,829.0,1,0.974,0.389
1125.0,1168.0,1,0.379,9.319
1125.0,1036.0,1,0.736,3.962
1125.0,939.0,1,0.895,1.577
1125.0,988.0,1,0.829,2.568
1125.0,944.0,1,0.889,1.66
1128.0,1051.0,0,0.708,-10.622
1128.0,1260.0,0,0.18,-2.693
1128.0,1189.0,1,0.331,10.03
1128.0,600.0,1,0.998,0.034
1128.0,559.0,1,0.999,0.021
1128.0,594.0,1,0.998,0.032
1121.0,912.0,1,0.917,1.241
1121.0,937.0,1,0.893,1.61
1121.0,1075.0,0,0.629,-9.441
1121.0,1076.0,1,0.627,5.6
1121.0,1049.0,1,0.696,4.558
1121.0,1026.0,1,0.749,3.764
1107.0,970.0,1,0.829,2.568
1107.0,969.0,1,0.83,2.543
1107.0,1144.0,1,0.395,9.074
1101.0,1214.0,0,0.214,-3.21
1101.0,1159.0,1,0.339,9.915
1101.0,1024.0,1,0.708,4.378
1101.0,1253.0,0,0.148,-2.221
1101.0,1197.0,0,0.249,-3.731
1101.0,1344.0,0,0.057,-0.862
1101.0,1088.0,1,0.537,6.94
1101.0,1154.0,0,0.352,-5.28
1101.0,1001.0,1,0.76,3.604
1101.0,1210.0,0,0.222,-3.328
1122.0,1209.0,0,0.269,-4.029
1122.0,1096.0,0,0.574,-8.614
1122.0,965.0,0,0.859,-12.886
1122.0,1119.0,1,0.509,7.37
1122.0,1343.0,0,0.073,-1.092
1122.0,1293.0,0,0.123,-1.838
1126.0,564.0,1,0.998,0.023
1126.0,659.0,1,0.995,0.069
1126.0,818.0,1,0.972,0.42
1126.0,1148.0,1,0.437,8.445
1126.0,1114.0,0,0.534,-8.017
1126.0,1110.0,0,0.546,-8.189
1126.0,1157.0,1,0.412,8.824
1126.0,1214.0,0,0.266,-3.995
1126.0,1244.0,0,0.204,-3.067
1126.0,894.0,1,0.935,0.971
1126.0,644.0,1,0.996,0.058
1153.0,1166.0,0,0.463,-6.94
1153.0,1538.0,0,0.012,-0.176
1153.0,1584.0,0,0.007,-0.104
1153.0,1298.0,0,0.159,-2.378
1153.0,1023.0,1,0.817,2.744
1153.0,1151.0,0,0.506,-7.586
1153.0,730.0,1,0.992,0.114
1153.0,1139.0,1,0.54,6.897
1153.0,775.0,1,0.987,0.191
1153.0,1087.0,1,0.681,4.78
1107.0,959.0,1,0.846,2.309
1107.0,1103.0,1,0.512,7.327
1107.0,1425.0,0,0.025,-0.376
1107.0,1095.0,1,0.534,6.983
1107.0,774.0,1,0.979,0.318
1107.0,1045.0,1,0.671,4.931
1107.0,1131.0,0,0.431,-6.47
1107.0,1390.0,0,0.037,-0.556
1107.0,1127.0,1,0.443,8.36
1107.0,1191.0,1,0.275,10.868
1107.0,1240.0,1,0.178,12.333
1107.0,856.0,1,0.947,0.79
1107.0,1338.0,0,0.065,-0.981
1107.0,1736.0,0,0.001,-0.011
1081.0,881.0,1,0.909,1.364
1081.0,1230.0,0,0.152,-2.287
1081.0,1133.0,1,0.355,9.68
1081.0,1143.0,1,0.329,10.069
1081.0,1161.0,1,0.285,10.729
1081.0,1065.0,1,0.546,6.811
1081.0,1156.0,0,0.297,-4.449
1081.0,1142.0,0,0.331,-4.97
1081.0,1302.0,0,0.073,-1.092
1081.0,1333.0,0,0.052,-0.781
1081.0,1066.0,0,0.543,-8.146
1081.0,1243.0,0,0.134,-2.012
1081.0,1165.0,1,0.275,10.868
1081.0,1542.0,0,0.005,-0.074
1092.0,1190.0,0,0.244,-3.667
1092.0,1190.0,1,0.244,11.333
1092.0,1071.0,0,0.56,-8.402
1092.0,1126.0,0,0.403,-6.051
1092.0,1322.0,0,0.066,-0.992
1092.0,1209.0,0,0.206,-3.095
1107.0,1104.0,0,0.509,-7.63
1107.0,1081.0,1,0.574,6.386
1107.0,1059.0,0,0.635,-9.521
1107.0,1060.0,1,0.632,5.519
1107.0,1109.0,1,0.494,7.586
1107.0,1071.0,0,0.602,-9.032
1107.0,1075.0,0,0.591,-8.866
1107.0,1266.0,1,0.138,12.927
1107.0,1226.0,0,0.203,-3.039
1107.0,1062.0,0,0.627,-9.4
1120.0,887.0,1,0.936,0.96
1120.0,842.0,0,0.961,-14.413
1121.0,1495.0,0,0.013,-0.2
1121.0,1046.0,1,0.703,4.449
1121.0,1037.0,1,0.725,4.132
1121.0,1038.0,0,0.722,-10.834
1121.0,935.0,1,0.895,1.577
1116.0,1087.0,1,0.583,6.259
1116.0,911.0,1,0.914,1.294
1116.0,1268.0,0,0.148,-2.221
1116.0,1358.0,0,0.058,-0.871
1116.0,1319.0,0,0.088,-1.321
1116.0,1090.0,0,0.574,-8.614
1116.0,1076.0,1,0.613,5.803
1116.0,1035.0,1,0.718,4.236
1140.0,1029.0,1,0.782,3.269
1140.0,1139.0,0,0.503,-7.543
1140.0,975.0,1,0.87,1.952
1140.0,854.0,1,0.964,0.537
